ID,Name,Full Name,Type 1,Type 2,Fast Move,Charge Move
1966,Omanyte,Omanyte,Rock,Water,Mud Shot,Return
1967,Omanyte,Omanyte,Rock,Water,Water Gun,Bubble Beam
1968,Omanyte,Omanyte,Rock,Water,Water Gun,Ancient Power
1969,Omanyte,Omanyte,Rock,Water,Water Gun,Rock Tomb
1970,Omanyte,Omanyte,Rock,Water,Water Gun,Brine
1971,Omanyte,Omanyte,Rock,Water,Water Gun,Rock Blast
1972,Omanyte,Omanyte,Rock,Water,Water Gun,Frustration
1973,Omanyte,Omanyte,Rock,Water,Water Gun,Return
1974,Omastar,Omastar,Rock,Water,Mud Shot,Ancient Power
1975,Omastar,Omastar,Rock,Water,Mud Shot,Rock Slide
1976,Omastar,Omastar,Rock,Water,Mud Shot,Hydro Pump
1977,Omastar,Omastar,Rock,Water,Mud Shot,Rock Blast
1978,Omastar,Omastar,Rock,Water,Mud Shot,Frustration
1979,Omastar,Omastar,Rock,Water,Mud Shot,Return
1980,Omastar,Omastar,Rock,Water,Rock Throw,Ancient Power
1981,Omastar,Omastar,Rock,Water,Rock Throw,Rock Slide
1982,Omastar,Omastar,Rock,Water,Rock Throw,Hydro Pump
1983,Omastar,Omastar,Rock,Water,Rock Throw,Rock Blast
1984,Omastar,Omastar,Rock,Water,Rock Throw,Frustration
1985,Omastar,Omastar,Rock,Water,Rock Throw,Return
1986,Omastar,Omastar,Rock,Water,Water Gun,Ancient Power
1987,Omastar,Omastar,Rock,Water,Water Gun,Rock Slide
1988,Omastar,Omastar,Rock,Water,Water Gun,Hydro Pump
1989,Omastar,Omastar,Rock,Water,Water Gun,Rock Blast
1990,Omastar,Omastar,Rock,Water,Water Gun,Frustration
1991,Omastar,Omastar,Rock,Water,Water Gun,Return
1992,Kabuto,Kabuto,Rock,Water,Mud Shot,Aqua Jet
1993,Kabuto,Kabuto,Rock,Water,Mud Shot,Ancient Power
1994,Kabuto,Kabuto,Rock,Water,Mud Shot,Rock Tomb
1995,Kabuto,Kabuto,Rock,Water,Mud Shot,Frustration
1996,Kabuto,Kabuto,Rock,Water,Mud Shot,Return
1997,Kabuto,Kabuto,Rock,Water,Scratch,Aqua Jet
1998,Kabuto,Kabuto,Rock,Water,Scratch,Ancient Power
1999,Kabuto,Kabuto,Rock,Water,Scratch,Rock Tomb
2000,Kabuto,Kabuto,Rock,Water,Scratch,Frustration
2001,Kabuto,Kabuto,Rock,Water,Scratch,Return
2002,Kabutops,Kabutops,Rock,Water,Fury Cutter,Stone Edge
2003,Kabutops,Kabutops,Rock,Water,Fury Cutter,Ancient Power
2004,Kabutops,Kabutops,Rock,Water,Fury Cutter,Water Pulse
2005,Kabutops,Kabutops,Rock,Water,Fury Cutter,Frustration
2006,Kabutops,Kabutops,Rock,Water,Fury Cutter,Return
2007,Kabutops,Kabutops,Rock,Water,Mud Shot,Stone Edge
2008,Kabutops,Kabutops,Rock,Water,Mud Shot,Ancient Power
2009,Kabutops,Kabutops,Rock,Water,Mud Shot,Water Pulse
2010,Kabutops,Kabutops,Rock,Water,Mud Shot,Frustration
2011,Kabutops,Kabutops,Rock,Water,Mud Shot,Return
2012,Kabutops,Kabutops,Rock,Water,Rock Smash,Stone Edge
2013,Kabutops,Kabutops,Rock,Water,Rock Smash,Ancient Power
2014,Kabutops,Kabutops,Rock,Water,Rock Smash,Water Pulse
2015,Kabutops,Kabutops,Rock,Water,Rock Smash,Frustration
2016,Kabutops,Kabutops,Rock,Water,Rock Smash,Return
2017,Kabutops,Kabutops,Rock,Water,Waterfall,Stone Edge
2018,Kabutops,Kabutops,Rock,Water,Waterfall,Ancient Power
2019,Kabutops,Kabutops,Rock,Water,Waterfall,Water Pulse
2020,Kabutops,Kabutops,Rock,Water,Waterfall,Frustration
2021,Kabutops,Kabutops,Rock,Water,Waterfall,Return
2022,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Hyper Beam
2023,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Ancient Power
2024,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Rock Slide
2025,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Iron Head
2026,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Earth Power
2027,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Frustration
2028,Aerodactyl,Aerodactyl,Rock,Flying,Bite,Return
2029,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Hyper Beam
2030,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Ancient Power
2031,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Rock Slide
2032,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Iron Head
2033,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Earth Power
2034,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Frustration
2035,Aerodactyl,Aerodactyl,Rock,Flying,Rock Throw,Return
2036,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Hyper Beam
2037,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Ancient Power
2038,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Rock Slide
2039,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Iron Head
2040,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Earth Power
2041,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Frustration
2042,Aerodactyl,Aerodactyl,Rock,Flying,Steel Wing,Return
2043,Snorlax,Snorlax,Normal,Flying,Lick,Hyper Beam
2044,Snorlax,Snorlax,Normal,Flying,Lick,Earthquake
2045,Snorlax,Snorlax,Normal,Flying,Lick,Body Slam
2046,Snorlax,Snorlax,Normal,Flying,Lick,Heavy Slam
2047,Snorlax,Snorlax,Normal,Flying,Lick,Outrage
2048,Snorlax,Snorlax,Normal,Flying,Lick,Skull Bash
2049,Snorlax,Snorlax,Normal,Flying,Lick,Superpower
2050,Snorlax,Snorlax,Normal,Flying,Lick,Frustration
2051,Snorlax,Snorlax,Normal,Flying,Lick,Return
2052,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Hyper Beam
2053,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Earthquake
2054,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Body Slam
2055,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Heavy Slam
2056,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Outrage
2057,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Skull Bash
2058,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Superpower
2059,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Frustration
2060,Snorlax,Snorlax,Normal,Flying,Zen Headbutt,Return
2061,Snorlax,Snorlax,Normal,Flying,Yawn,Hyper Beam
2062,Snorlax,Snorlax,Normal,Flying,Yawn,Earthquake
2063,Snorlax,Snorlax,Normal,Flying,Yawn,Body Slam
2064,Snorlax,Snorlax,Normal,Flying,Yawn,Heavy Slam
2065,Snorlax,Snorlax,Normal,Flying,Yawn,Outrage
2066,Snorlax,Snorlax,Normal,Flying,Yawn,Skull Bash
2067,Snorlax,Snorlax,Normal,Flying,Yawn,Superpower
2068,Snorlax,Snorlax,Normal,Flying,Yawn,Frustration
2069,Snorlax,Snorlax,Normal,Flying,Yawn,Return
2070,Articuno,Articuno,Ice,Flying,Ice Shard,Ice Beam
2071,Articuno,Articuno,Ice,Flying,Ice Shard,Blizzard
2072,Articuno,Articuno,Ice,Flying,Ice Shard,Ancient Power
2073,Articuno,Articuno,Ice,Flying,Ice Shard,Icy Wind
2074,Articuno,Articuno,Ice,Flying,Ice Shard,Hurricane
2075,Articuno,Articuno,Ice,Flying,Ice Shard,Frustration
2076,Articuno,Articuno,Ice,Flying,Ice Shard,Return
2077,Articuno,Articuno,Ice,Flying,Frost Breath,Ice Beam
2078,Articuno,Articuno,Ice,Flying,Frost Breath,Blizzard
2079,Articuno,Articuno,Ice,Flying,Frost Breath,Ancient Power
2080,Articuno,Articuno,Ice,Flying,Frost Breath,Icy Wind
2081,Articuno,Articuno,Ice,Flying,Frost Breath,Hurricane
2082,Articuno,Articuno,Ice,Flying,Frost Breath,Frustration
2083,Articuno,Articuno,Ice,Flying,Frost Breath,Return
2084,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Drill Peck
2085,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Ancient Power
2086,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Thunder
2087,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Thunderbolt
2088,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Zap Cannon
2089,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Frustration
2090,Zapdos,Zapdos,Electric,Flying,Thunder Shock,Return
2091,Zapdos,Zapdos,Electric,Flying,Charge Beam,Drill Peck
2092,Zapdos,Zapdos,Electric,Flying,Charge Beam,Ancient Power
2093,Zapdos,Zapdos,Electric,Flying,Charge Beam,Thunder
2094,Zapdos,Zapdos,Electric,Flying,Charge Beam,Thunderbolt
2095,Zapdos,Zapdos,Electric,Flying,Charge Beam,Zap Cannon
2096,Zapdos,Zapdos,Electric,Flying,Charge Beam,Frustration
2097,Zapdos,Zapdos,Electric,Flying,Charge Beam,Return
2098,Moltres,Moltres,Fire,Flying,Wing Attack,Heat Wave
2099,Moltres,Moltres,Fire,Flying,Wing Attack,Ancient Power
2100,Moltres,Moltres,Fire,Flying,Wing Attack,Fire Blast
2101,Moltres,Moltres,Fire,Flying,Wing Attack,Sky Attack
2102,Moltres,Moltres,Fire,Flying,Wing Attack,Overheat
2103,Moltres,Moltres,Fire,Flying,Wing Attack,Frustration
2104,Moltres,Moltres,Fire,Flying,Wing Attack,Return
2105,Moltres,Moltres,Fire,Flying,Fire Spin,Heat Wave
2106,Moltres,Moltres,Fire,Flying,Fire Spin,Ancient Power
2107,Moltres,Moltres,Fire,Flying,Fire Spin,Fire Blast
2108,Moltres,Moltres,Fire,Flying,Fire Spin,Sky Attack
2109,Moltres,Moltres,Fire,Flying,Fire Spin,Overheat
2110,Moltres,Moltres,Fire,Flying,Fire Spin,Frustration
2111,Moltres,Moltres,Fire,Flying,Fire Spin,Return
2112,Dratini,Dratini,Dragon,Flying,Dragon Breath,Wrap
2113,Dratini,Dratini,Dragon,Flying,Dragon Breath,Aqua Tail
2114,Dratini,Dratini,Dragon,Flying,Dragon Breath,Twister
2115,Dratini,Dratini,Dragon,Flying,Dragon Breath,Frustration
2116,Dratini,Dratini,Dragon,Flying,Dragon Breath,Return
2117,Dratini,Dratini,Dragon,Flying,Iron Tail,Wrap
2118,Dratini,Dratini,Dragon,Flying,Iron Tail,Aqua Tail
2119,Dratini,Dratini,Dragon,Flying,Iron Tail,Twister
2120,Dratini,Dratini,Dragon,Flying,Iron Tail,Frustration
2121,Dratini,Dratini,Dragon,Flying,Iron Tail,Return
2122,Dragonair,Dragonair,Dragon,Flying,Dragon Breath,Wrap
2123,Dragonair,Dragonair,Dragon,Flying,Dragon Breath,Aqua Tail
2124,Dragonair,Dragonair,Dragon,Flying,Dragon Breath,Dragon Pulse
2125,Dragonair,Dragonair,Dragon,Flying,Dragon Breath,Frustration
2126,Dragonair,Dragonair,Dragon,Flying,Dragon Breath,Return
2127,Dragonair,Dragonair,Dragon,Flying,Iron Tail,Wrap
2128,Dragonair,Dragonair,Dragon,Flying,Iron Tail,Aqua Tail
2129,Dragonair,Dragonair,Dragon,Flying,Iron Tail,Dragon Pulse
2130,Dragonair,Dragonair,Dragon,Flying,Iron Tail,Frustration
2131,Dragonair,Dragonair,Dragon,Flying,Iron Tail,Return
2132,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Hyper Beam
2133,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Dragon Pulse
2134,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Dragon Claw
2135,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Hurricane
2136,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Outrage
2137,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Draco Meteor
2138,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Frustration
2139,Dragonite,Dragonite,Dragon,Flying,Dragon Breath,Return
2140,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Hyper Beam
2141,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Dragon Pulse
2142,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Dragon Claw
2143,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Hurricane
2144,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Outrage
2145,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Draco Meteor
2146,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Frustration
2147,Dragonite,Dragonite,Dragon,Flying,Steel Wing,Return
2148,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Hyper Beam
2149,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Dragon Pulse
2150,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Dragon Claw
2151,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Hurricane
2152,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Outrage
2153,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Draco Meteor
2154,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Frustration
2155,Dragonite,Dragonite,Dragon,Flying,Dragon Tail,Return
2156,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Hyper Beam
2157,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Flamethrower
2158,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Ice Beam
2159,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Shadow Ball
2160,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Thunderbolt
2161,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Psychic
2162,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Psystrike
2163,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Focus Blast
2164,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Frustration
2165,Mewtwo,Mewtwo,Psychic,Flying,Psycho Cut,Return
2166,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Hyper Beam
2167,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Flamethrower
2168,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Ice Beam
2169,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Shadow Ball
2170,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Thunderbolt
2171,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Psychic
2172,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Psystrike
2173,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Focus Blast
2174,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Frustration
2175,Mewtwo,Mewtwo,Psychic,Flying,Confusion,Return
2176,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Confusion,Earthquake
2177,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Confusion,Rock Slide
2178,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Confusion,Psystrike
2179,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Confusion,Dynamic Punch
2180,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Confusion,Future Sight
2181,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Iron Tail,Earthquake
2182,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Iron Tail,Rock Slide
2183,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Iron Tail,Psystrike
2184,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Iron Tail,Dynamic Punch
2185,Mewtwo,Mewtwo (Armored Mewtwo),Psychic,Flying,Iron Tail,Future Sight
2186,Mew,Mew,Psychic,Flying,Shadow Claw,Hyper Beam
2187,Mew,Mew,Psychic,Flying,Shadow Claw,Dark Pulse
2188,Mew,Mew,Psychic,Flying,Shadow Claw,Stone Edge
2189,Mew,Mew,Psychic,Flying,Shadow Claw,Flash Cannon
2190,Mew,Mew,Psychic,Flying,Shadow Claw,Ice Beam
2191,Mew,Mew,Psychic,Flying,Shadow Claw,Blizzard
2192,Mew,Mew,Psychic,Flying,Shadow Claw,Low Sweep
2193,Mew,Mew,Psychic,Flying,Shadow Claw,Psyshock
2194,Mew,Mew,Psychic,Flying,Shadow Claw,Ancient Power
2195,Mew,Mew,Psychic,Flying,Shadow Claw,Rock Slide
2196,Mew,Mew,Psychic,Flying,Shadow Claw,Thunder
2197,Mew,Mew,Psychic,Flying,Shadow Claw,Thunderbolt
2198,Mew,Mew,Psychic,Flying,Shadow Claw,Dragon Claw
2199,Mew,Mew,Psychic,Flying,Shadow Claw,Dazzling Gleam
2200,Mew,Mew,Psychic,Flying,Shadow Claw,Bulldoze
2201,Mew,Mew,Psychic,Flying,Shadow Claw,Flame Charge
2202,Mew,Mew,Psychic,Flying,Shadow Claw,Psychic
2203,Mew,Mew,Psychic,Flying,Shadow Claw,Solar Beam
2204,Mew,Mew,Psychic,Flying,Shadow Claw,Focus Blast
2205,Mew,Mew,Psychic,Flying,Shadow Claw,Wild Charge
2206,Mew,Mew,Psychic,Flying,Shadow Claw,Gyro Ball
2207,Mew,Mew,Psychic,Flying,Shadow Claw,Overheat
2208,Mew,Mew,Psychic,Flying,Shadow Claw,Grass Knot
2209,Mew,Mew,Psychic,Flying,Shadow Claw,Energy Ball
2210,Mew,Mew,Psychic,Flying,Shadow Claw,Surf
2211,Mew,Mew,Psychic,Flying,Frost Breath,Hyper Beam
2212,Mew,Mew,Psychic,Flying,Frost Breath,Dark Pulse
2213,Mew,Mew,Psychic,Flying,Frost Breath,Stone Edge
2214,Mew,Mew,Psychic,Flying,Frost Breath,Flash Cannon
2215,Mew,Mew,Psychic,Flying,Frost Breath,Ice Beam
2216,Mew,Mew,Psychic,Flying,Frost Breath,Blizzard
2217,Mew,Mew,Psychic,Flying,Frost Breath,Low Sweep
2218,Mew,Mew,Psychic,Flying,Frost Breath,Psyshock
2219,Mew,Mew,Psychic,Flying,Frost Breath,Ancient Power
2220,Mew,Mew,Psychic,Flying,Frost Breath,Rock Slide
2221,Mew,Mew,Psychic,Flying,Frost Breath,Thunder
2222,Mew,Mew,Psychic,Flying,Frost Breath,Thunderbolt
2223,Mew,Mew,Psychic,Flying,Frost Breath,Dragon Claw
2224,Mew,Mew,Psychic,Flying,Frost Breath,Dazzling Gleam
2225,Mew,Mew,Psychic,Flying,Frost Breath,Bulldoze
2226,Mew,Mew,Psychic,Flying,Frost Breath,Flame Charge
2227,Mew,Mew,Psychic,Flying,Frost Breath,Psychic
2228,Mew,Mew,Psychic,Flying,Frost Breath,Solar Beam
2229,Mew,Mew,Psychic,Flying,Frost Breath,Focus Blast
2230,Mew,Mew,Psychic,Flying,Frost Breath,Wild Charge
2231,Mew,Mew,Psychic,Flying,Frost Breath,Gyro Ball
2232,Mew,Mew,Psychic,Flying,Frost Breath,Overheat
2233,Mew,Mew,Psychic,Flying,Frost Breath,Grass Knot
2234,Mew,Mew,Psychic,Flying,Frost Breath,Energy Ball
2235,Mew,Mew,Psychic,Flying,Frost Breath,Surf
2236,Mew,Mew,Psychic,Flying,Pound,Hyper Beam
2237,Mew,Mew,Psychic,Flying,Pound,Dark Pulse
2238,Mew,Mew,Psychic,Flying,Pound,Stone Edge
2239,Mew,Mew,Psychic,Flying,Pound,Flash Cannon
2240,Mew,Mew,Psychic,Flying,Pound,Ice Beam
2241,Mew,Mew,Psychic,Flying,Pound,Blizzard
2242,Mew,Mew,Psychic,Flying,Pound,Low Sweep
2243,Mew,Mew,Psychic,Flying,Pound,Psyshock
2244,Mew,Mew,Psychic,Flying,Pound,Ancient Power
2245,Mew,Mew,Psychic,Flying,Pound,Rock Slide
2246,Mew,Mew,Psychic,Flying,Pound,Thunder
2247,Mew,Mew,Psychic,Flying,Pound,Thunderbolt
2248,Mew,Mew,Psychic,Flying,Pound,Dragon Claw
2249,Mew,Mew,Psychic,Flying,Pound,Dazzling Gleam
2250,Mew,Mew,Psychic,Flying,Pound,Bulldoze
2251,Mew,Mew,Psychic,Flying,Pound,Flame Charge
2252,Mew,Mew,Psychic,Flying,Pound,Psychic
2253,Mew,Mew,Psychic,Flying,Pound,Solar Beam
2254,Mew,Mew,Psychic,Flying,Pound,Focus Blast
2255,Mew,Mew,Psychic,Flying,Pound,Wild Charge
2256,Mew,Mew,Psychic,Flying,Pound,Gyro Ball
2257,Mew,Mew,Psychic,Flying,Pound,Overheat
2258,Mew,Mew,Psychic,Flying,Pound,Grass Knot
2259,Mew,Mew,Psychic,Flying,Pound,Energy Ball
2260,Mew,Mew,Psychic,Flying,Pound,Surf
2261,Mew,Mew,Psychic,Flying,Cut,Hyper Beam
2262,Mew,Mew,Psychic,Flying,Cut,Dark Pulse
2263,Mew,Mew,Psychic,Flying,Cut,Stone Edge
2264,Mew,Mew,Psychic,Flying,Cut,Flash Cannon
2265,Mew,Mew,Psychic,Flying,Cut,Ice Beam
2266,Mew,Mew,Psychic,Flying,Cut,Blizzard
2267,Mew,Mew,Psychic,Flying,Cut,Low Sweep
2268,Mew,Mew,Psychic,Flying,Cut,Psyshock
2269,Mew,Mew,Psychic,Flying,Cut,Ancient Power
2270,Mew,Mew,Psychic,Flying,Cut,Rock Slide
2271,Mew,Mew,Psychic,Flying,Cut,Thunder
2272,Mew,Mew,Psychic,Flying,Cut,Thunderbolt
2273,Mew,Mew,Psychic,Flying,Cut,Dragon Claw
2274,Mew,Mew,Psychic,Flying,Cut,Dazzling Gleam
2275,Mew,Mew,Psychic,Flying,Cut,Bulldoze
2276,Mew,Mew,Psychic,Flying,Cut,Flame Charge
2277,Mew,Mew,Psychic,Flying,Cut,Psychic
2278,Mew,Mew,Psychic,Flying,Cut,Solar Beam
2279,Mew,Mew,Psychic,Flying,Cut,Focus Blast
2280,Mew,Mew,Psychic,Flying,Cut,Wild Charge
2281,Mew,Mew,Psychic,Flying,Cut,Gyro Ball
2282,Mew,Mew,Psychic,Flying,Cut,Overheat
2283,Mew,Mew,Psychic,Flying,Cut,Grass Knot
2284,Mew,Mew,Psychic,Flying,Cut,Energy Ball
2285,Mew,Mew,Psychic,Flying,Cut,Surf
2286,Mew,Mew,Psychic,Flying,Poison Jab,Hyper Beam
2287,Mew,Mew,Psychic,Flying,Poison Jab,Dark Pulse
2288,Mew,Mew,Psychic,Flying,Poison Jab,Stone Edge
2289,Mew,Mew,Psychic,Flying,Poison Jab,Flash Cannon
2290,Mew,Mew,Psychic,Flying,Poison Jab,Ice Beam
2291,Mew,Mew,Psychic,Flying,Poison Jab,Blizzard
2292,Mew,Mew,Psychic,Flying,Poison Jab,Low Sweep
2293,Mew,Mew,Psychic,Flying,Poison Jab,Psyshock
2294,Mew,Mew,Psychic,Flying,Poison Jab,Ancient Power
2295,Mew,Mew,Psychic,Flying,Poison Jab,Rock Slide
2296,Mew,Mew,Psychic,Flying,Poison Jab,Thunder
2297,Mew,Mew,Psychic,Flying,Poison Jab,Thunderbolt
2298,Mew,Mew,Psychic,Flying,Poison Jab,Dragon Claw
2299,Mew,Mew,Psychic,Flying,Poison Jab,Dazzling Gleam
2300,Mew,Mew,Psychic,Flying,Poison Jab,Bulldoze
2301,Mew,Mew,Psychic,Flying,Poison Jab,Flame Charge
2302,Mew,Mew,Psychic,Flying,Poison Jab,Psychic
2303,Mew,Mew,Psychic,Flying,Poison Jab,Solar Beam
2304,Mew,Mew,Psychic,Flying,Poison Jab,Focus Blast
2305,Mew,Mew,Psychic,Flying,Poison Jab,Wild Charge
2306,Mew,Mew,Psychic,Flying,Poison Jab,Gyro Ball
2307,Mew,Mew,Psychic,Flying,Poison Jab,Overheat
2308,Mew,Mew,Psychic,Flying,Poison Jab,Grass Knot
2309,Mew,Mew,Psychic,Flying,Poison Jab,Energy Ball
2310,Mew,Mew,Psychic,Flying,Poison Jab,Surf
2311,Mew,Mew,Psychic,Flying,Steel Wing,Hyper Beam
2312,Mew,Mew,Psychic,Flying,Steel Wing,Dark Pulse
2313,Mew,Mew,Psychic,Flying,Steel Wing,Stone Edge
2314,Mew,Mew,Psychic,Flying,Steel Wing,Flash Cannon
2315,Mew,Mew,Psychic,Flying,Steel Wing,Ice Beam
2316,Mew,Mew,Psychic,Flying,Steel Wing,Blizzard
2317,Mew,Mew,Psychic,Flying,Steel Wing,Low Sweep
2318,Mew,Mew,Psychic,Flying,Steel Wing,Psyshock
2319,Mew,Mew,Psychic,Flying,Steel Wing,Ancient Power
2320,Mew,Mew,Psychic,Flying,Steel Wing,Rock Slide
2321,Mew,Mew,Psychic,Flying,Steel Wing,Thunder
2322,Mew,Mew,Psychic,Flying,Steel Wing,Thunderbolt
2323,Mew,Mew,Psychic,Flying,Steel Wing,Dragon Claw
2324,Mew,Mew,Psychic,Flying,Steel Wing,Dazzling Gleam
2325,Mew,Mew,Psychic,Flying,Steel Wing,Bulldoze
2326,Mew,Mew,Psychic,Flying,Steel Wing,Flame Charge
2327,Mew,Mew,Psychic,Flying,Steel Wing,Psychic
2328,Mew,Mew,Psychic,Flying,Steel Wing,Solar Beam
2329,Mew,Mew,Psychic,Flying,Steel Wing,Focus Blast
2330,Mew,Mew,Psychic,Flying,Steel Wing,Wild Charge
2331,Mew,Mew,Psychic,Flying,Steel Wing,Gyro Ball
2332,Mew,Mew,Psychic,Flying,Steel Wing,Overheat
2333,Mew,Mew,Psychic,Flying,Steel Wing,Grass Knot
2334,Mew,Mew,Psychic,Flying,Steel Wing,Energy Ball
2335,Mew,Mew,Psychic,Flying,Steel Wing,Surf
2336,Mew,Mew,Psychic,Flying,Rock Smash,Hyper Beam
2337,Mew,Mew,Psychic,Flying,Rock Smash,Dark Pulse
2338,Mew,Mew,Psychic,Flying,Rock Smash,Stone Edge
2339,Mew,Mew,Psychic,Flying,Rock Smash,Flash Cannon
2340,Mew,Mew,Psychic,Flying,Rock Smash,Ice Beam
2341,Mew,Mew,Psychic,Flying,Rock Smash,Blizzard
2342,Mew,Mew,Psychic,Flying,Rock Smash,Low Sweep
2343,Mew,Mew,Psychic,Flying,Rock Smash,Psyshock
2344,Mew,Mew,Psychic,Flying,Rock Smash,Ancient Power
2345,Mew,Mew,Psychic,Flying,Rock Smash,Rock Slide
2346,Mew,Mew,Psychic,Flying,Rock Smash,Thunder
2347,Mew,Mew,Psychic,Flying,Rock Smash,Thunderbolt
2348,Mew,Mew,Psychic,Flying,Rock Smash,Dragon Claw
2349,Mew,Mew,Psychic,Flying,Rock Smash,Dazzling Gleam
2350,Mew,Mew,Psychic,Flying,Rock Smash,Bulldoze
2351,Mew,Mew,Psychic,Flying,Rock Smash,Flame Charge
2352,Mew,Mew,Psychic,Flying,Rock Smash,Psychic
2353,Mew,Mew,Psychic,Flying,Rock Smash,Solar Beam
2354,Mew,Mew,Psychic,Flying,Rock Smash,Focus Blast
2355,Mew,Mew,Psychic,Flying,Rock Smash,Wild Charge
2356,Mew,Mew,Psychic,Flying,Rock Smash,Gyro Ball
2357,Mew,Mew,Psychic,Flying,Rock Smash,Overheat
2358,Mew,Mew,Psychic,Flying,Rock Smash,Grass Knot
2359,Mew,Mew,Psychic,Flying,Rock Smash,Energy Ball
2360,Mew,Mew,Psychic,Flying,Rock Smash,Surf
2361,Mew,Mew,Psychic,Flying,Charge Beam,Hyper Beam
2362,Mew,Mew,Psychic,Flying,Charge Beam,Dark Pulse
2363,Mew,Mew,Psychic,Flying,Charge Beam,Stone Edge
