ID,Name,Full Name,Fast Move,Charge Move
1593,Mew,Mew,Poison Jab,Flame Charge
1594,Mew,Mew,Poison Jab,Psychic
1595,Mew,Mew,Poison Jab,Solar Beam
1596,Mew,Mew,Poison Jab,Focus Blast
1597,Mew,Mew,Poison Jab,Wild Charge
1598,Mew,Mew,Poison Jab,Gyro Ball
1599,Mew,Mew,Poison Jab,Overheat
1600,Mew,Mew,Poison Jab,Grass Knot
1601,Mew,Mew,Poison Jab,Energy Ball
1602,Mew,Mew,Poison Jab,Surf
1603,Mew,Mew,Steel Wing,Hyper Beam
1604,Mew,Mew,Steel Wing,Dark Pulse
1605,Mew,Mew,Steel Wing,Stone Edge
1606,Mew,Mew,Steel Wing,Flash Cannon
1607,Mew,Mew,Steel Wing,Ice Beam
1608,Mew,Mew,Steel Wing,Blizzard
1609,Mew,Mew,Steel Wing,Low Sweep
1610,Mew,Mew,Steel Wing,Psyshock
1611,Mew,Mew,Steel Wing,Ancient Power
1612,Mew,Mew,Steel Wing,Rock Slide
1613,Mew,Mew,Steel Wing,Thunder
1614,Mew,Mew,Steel Wing,Thunderbolt
1615,Mew,Mew,Steel Wing,Dragon Claw
1616,Mew,Mew,Steel Wing,Dazzling Gleam
1617,Mew,Mew,Steel Wing,Bulldoze
1618,Mew,Mew,Steel Wing,Flame Charge
1619,Mew,Mew,Steel Wing,Psychic
1620,Mew,Mew,Steel Wing,Solar Beam
1621,Mew,Mew,Steel Wing,Focus Blast
1622,Mew,Mew,Steel Wing,Wild Charge
1623,Mew,Mew,Steel Wing,Gyro Ball
1624,Mew,Mew,Steel Wing,Overheat
1625,Mew,Mew,Steel Wing,Grass Knot
1626,Mew,Mew,Steel Wing,Energy Ball
1627,Mew,Mew,Steel Wing,Surf
1628,Mew,Mew,Rock Smash,Hyper Beam
1629,Mew,Mew,Rock Smash,Dark Pulse
1630,Mew,Mew,Rock Smash,Stone Edge
1631,Mew,Mew,Rock Smash,Flash Cannon
1632,Mew,Mew,Rock Smash,Ice Beam
1633,Mew,Mew,Rock Smash,Blizzard
1634,Mew,Mew,Rock Smash,Low Sweep
1635,Mew,Mew,Rock Smash,Psyshock
1636,Mew,Mew,Rock Smash,Ancient Power
1637,Mew,Mew,Rock Smash,Rock Slide
1638,Mew,Mew,Rock Smash,Thunder
1639,Mew,Mew,Rock Smash,Thunderbolt
1640,Mew,Mew,Rock Smash,Dragon Claw
1641,Mew,Mew,Rock Smash,Dazzling Gleam
1642,Mew,Mew,Rock Smash,Bulldoze
1643,Mew,Mew,Rock Smash,Flame Charge
1644,Mew,Mew,Rock Smash,Psychic
1645,Mew,Mew,Rock Smash,Solar Beam
1646,Mew,Mew,Rock Smash,Focus Blast
1647,Mew,Mew,Rock Smash,Wild Charge
1648,Mew,Mew,Rock Smash,Gyro Ball
1649,Mew,Mew,Rock Smash,Overheat
1650,Mew,Mew,Rock Smash,Grass Knot
1651,Mew,Mew,Rock Smash,Energy Ball
1652,Mew,Mew,Rock Smash,Surf
1653,Mew,Mew,Charge Beam,Hyper Beam
1654,Mew,Mew,Charge Beam,Dark Pulse
1655,Mew,Mew,Charge Beam,Stone Edge
1656,Mew,Mew,Charge Beam,Flash Cannon
1657,Mew,Mew,Charge Beam,Ice Beam
1658,Mew,Mew,Charge Beam,Blizzard
1659,Mew,Mew,Charge Beam,Low Sweep
1660,Mew,Mew,Charge Beam,Psyshock
1661,Mew,Mew,Charge Beam,Ancient Power
1662,Mew,Mew,Charge Beam,Rock Slide
1663,Mew,Mew,Charge Beam,Thunder
1664,Mew,Mew,Charge Beam,Thunderbolt
1665,Mew,Mew,Charge Beam,Dragon Claw
1666,Mew,Mew,Charge Beam,Dazzling Gleam
1667,Mew,Mew,Charge Beam,Bulldoze
1668,Mew,Mew,Charge Beam,Flame Charge
1669,Mew,Mew,Charge Beam,Psychic
1670,Mew,Mew,Charge Beam,Solar Beam
1671,Mew,Mew,Charge Beam,Focus Blast
1672,Mew,Mew,Charge Beam,Wild Charge
1673,Mew,Mew,Charge Beam,Gyro Ball
1674,Mew,Mew,Charge Beam,Overheat
1675,Mew,Mew,Charge Beam,Grass Knot
1676,Mew,Mew,Charge Beam,Energy Ball
1677,Mew,Mew,Charge Beam,Surf
1678,Mew,Mew,Volt Switch,Hyper Beam
1679,Mew,Mew,Volt Switch,Dark Pulse
1680,Mew,Mew,Volt Switch,Stone Edge
1681,Mew,Mew,Volt Switch,Flash Cannon
1682,Mew,Mew,Volt Switch,Ice Beam
1683,Mew,Mew,Volt Switch,Blizzard
1684,Mew,Mew,Volt Switch,Low Sweep
1685,Mew,Mew,Volt Switch,Psyshock
1686,Mew,Mew,Volt Switch,Ancient Power
1687,Mew,Mew,Volt Switch,Rock Slide
1688,Mew,Mew,Volt Switch,Thunder
1689,Mew,Mew,Volt Switch,Thunderbolt
1690,Mew,Mew,Volt Switch,Dragon Claw
1691,Mew,Mew,Volt Switch,Dazzling Gleam
1692,Mew,Mew,Volt Switch,Bulldoze
1693,Mew,Mew,Volt Switch,Flame Charge
1694,Mew,Mew,Volt Switch,Psychic
1695,Mew,Mew,Volt Switch,Solar Beam
1696,Mew,Mew,Volt Switch,Focus Blast
1697,Mew,Mew,Volt Switch,Wild Charge
1698,Mew,Mew,Volt Switch,Gyro Ball
1699,Mew,Mew,Volt Switch,Overheat
1700,Mew,Mew,Volt Switch,Grass Knot
1701,Mew,Mew,Volt Switch,Energy Ball
1702,Mew,Mew,Volt Switch,Surf
1703,Mew,Mew,Dragon Tail,Hyper Beam
1704,Mew,Mew,Dragon Tail,Dark Pulse
1705,Mew,Mew,Dragon Tail,Stone Edge
1706,Mew,Mew,Dragon Tail,Flash Cannon
1707,Mew,Mew,Dragon Tail,Ice Beam
1708,Mew,Mew,Dragon Tail,Blizzard
1709,Mew,Mew,Dragon Tail,Low Sweep
1710,Mew,Mew,Dragon Tail,Psyshock
1711,Mew,Mew,Dragon Tail,Ancient Power
1712,Mew,Mew,Dragon Tail,Rock Slide
1713,Mew,Mew,Dragon Tail,Thunder
1714,Mew,Mew,Dragon Tail,Thunderbolt
1715,Mew,Mew,Dragon Tail,Dragon Claw
1716,Mew,Mew,Dragon Tail,Dazzling Gleam
1717,Mew,Mew,Dragon Tail,Bulldoze
1718,Mew,Mew,Dragon Tail,Flame Charge
1719,Mew,Mew,Dragon Tail,Psychic
1720,Mew,Mew,Dragon Tail,Solar Beam
1721,Mew,Mew,Dragon Tail,Focus Blast
1722,Mew,Mew,Dragon Tail,Wild Charge
1723,Mew,Mew,Dragon Tail,Gyro Ball
1724,Mew,Mew,Dragon Tail,Overheat
1725,Mew,Mew,Dragon Tail,Grass Knot
1726,Mew,Mew,Dragon Tail,Energy Ball
1727,Mew,Mew,Dragon Tail,Surf
1728,Mew,Mew,Infestation,Hyper Beam
1729,Mew,Mew,Infestation,Dark Pulse
1730,Mew,Mew,Infestation,Stone Edge
1731,Mew,Mew,Infestation,Flash Cannon
1732,Mew,Mew,Infestation,Ice Beam
1733,Mew,Mew,Infestation,Blizzard
1734,Mew,Mew,Infestation,Low Sweep
1735,Mew,Mew,Infestation,Psyshock
1736,Mew,Mew,Infestation,Ancient Power
1737,Mew,Mew,Infestation,Rock Slide
1738,Mew,Mew,Infestation,Thunder
1739,Mew,Mew,Infestation,Thunderbolt
1740,Mew,Mew,Infestation,Dragon Claw
1741,Mew,Mew,Infestation,Dazzling Gleam
1742,Mew,Mew,Infestation,Bulldoze
1743,Mew,Mew,Infestation,Flame Charge
1744,Mew,Mew,Infestation,Psychic
1745,Mew,Mew,Infestation,Solar Beam
1746,Mew,Mew,Infestation,Focus Blast
1747,Mew,Mew,Infestation,Wild Charge
1748,Mew,Mew,Infestation,Gyro Ball
1749,Mew,Mew,Infestation,Overheat
1750,Mew,Mew,Infestation,Grass Knot
1751,Mew,Mew,Infestation,Energy Ball
1752,Mew,Mew,Infestation,Surf
1753,Mew,Mew,Struggle Bug,Hyper Beam
1754,Mew,Mew,Struggle Bug,Dark Pulse
1755,Mew,Mew,Struggle Bug,Stone Edge
1756,Mew,Mew,Struggle Bug,Flash Cannon
1757,Mew,Mew,Struggle Bug,Ice Beam
1758,Mew,Mew,Struggle Bug,Blizzard
1759,Mew,Mew,Struggle Bug,Low Sweep
1760,Mew,Mew,Struggle Bug,Psyshock
1761,Mew,Mew,Struggle Bug,Ancient Power
1762,Mew,Mew,Struggle Bug,Rock Slide
1763,Mew,Mew,Struggle Bug,Thunder
1764,Mew,Mew,Struggle Bug,Thunderbolt
1765,Mew,Mew,Struggle Bug,Dragon Claw
1766,Mew,Mew,Struggle Bug,Dazzling Gleam
1767,Mew,Mew,Struggle Bug,Bulldoze
1768,Mew,Mew,Struggle Bug,Flame Charge
1769,Mew,Mew,Struggle Bug,Psychic
1770,Mew,Mew,Struggle Bug,Solar Beam
1771,Mew,Mew,Struggle Bug,Focus Blast
1772,Mew,Mew,Struggle Bug,Wild Charge
1773,Mew,Mew,Struggle Bug,Gyro Ball
1774,Mew,Mew,Struggle Bug,Overheat
1775,Mew,Mew,Struggle Bug,Grass Knot
1776,Mew,Mew,Struggle Bug,Energy Ball
1777,Mew,Mew,Struggle Bug,Surf
1778,Mew,Mew,Snarl,Hyper Beam
1779,Mew,Mew,Snarl,Dark Pulse
1780,Mew,Mew,Snarl,Stone Edge
1781,Mew,Mew,Snarl,Flash Cannon
1782,Mew,Mew,Snarl,Ice Beam
1783,Mew,Mew,Snarl,Blizzard
1784,Mew,Mew,Snarl,Low Sweep
1785,Mew,Mew,Snarl,Psyshock
1786,Mew,Mew,Snarl,Ancient Power
1787,Mew,Mew,Snarl,Rock Slide
1788,Mew,Mew,Snarl,Thunder
1789,Mew,Mew,Snarl,Thunderbolt
1790,Mew,Mew,Snarl,Dragon Claw
1791,Mew,Mew,Snarl,Dazzling Gleam
1792,Mew,Mew,Snarl,Bulldoze
1793,Mew,Mew,Snarl,Flame Charge
1794,Mew,Mew,Snarl,Psychic
1795,Mew,Mew,Snarl,Solar Beam
1796,Mew,Mew,Snarl,Focus Blast
1797,Mew,Mew,Snarl,Wild Charge
1798,Mew,Mew,Snarl,Gyro Ball
1799,Mew,Mew,Snarl,Overheat
1800,Mew,Mew,Snarl,Grass Knot
1801,Mew,Mew,Snarl,Energy Ball
1802,Mew,Mew,Snarl,Surf
1803,Mew,Mew,Waterfall,Hyper Beam
1804,Mew,Mew,Waterfall,Dark Pulse
1805,Mew,Mew,Waterfall,Stone Edge
1806,Mew,Mew,Waterfall,Flash Cannon
1807,Mew,Mew,Waterfall,Ice Beam
1808,Mew,Mew,Waterfall,Blizzard
1809,Mew,Mew,Waterfall,Low Sweep
1810,Mew,Mew,Waterfall,Psyshock
1811,Mew,Mew,Waterfall,Ancient Power
1812,Mew,Mew,Waterfall,Rock Slide
1813,Mew,Mew,Waterfall,Thunder
1814,Mew,Mew,Waterfall,Thunderbolt
1815,Mew,Mew,Waterfall,Dragon Claw
1816,Mew,Mew,Waterfall,Dazzling Gleam
1817,Mew,Mew,Waterfall,Bulldoze
1818,Mew,Mew,Waterfall,Flame Charge
1819,Mew,Mew,Waterfall,Psychic
1820,Mew,Mew,Waterfall,Solar Beam
1821,Mew,Mew,Waterfall,Focus Blast
1822,Mew,Mew,Waterfall,Wild Charge
1823,Mew,Mew,Waterfall,Gyro Ball
1824,Mew,Mew,Waterfall,Overheat
1825,Mew,Mew,Waterfall,Grass Knot
1826,Mew,Mew,Waterfall,Energy Ball
1827,Mew,Mew,Waterfall,Surf
1828,Chikorita,Chikorita,Vine Whip,Body Slam
1829,Chikorita,Chikorita,Vine Whip,Grass Knot
1830,Chikorita,Chikorita,Vine Whip,Energy Ball
1831,Chikorita,Chikorita,Tackle,Body Slam
1832,Chikorita,Chikorita,Tackle,Grass Knot
1833,Chikorita,Chikorita,Tackle,Energy Ball
1834,Bayleef,Bayleef,Razor Leaf,Ancient Power
1835,Bayleef,Bayleef,Razor Leaf,Grass Knot
1836,Bayleef,Bayleef,Razor Leaf,Energy Ball
1837,Bayleef,Bayleef,Tackle,Ancient Power
1838,Bayleef,Bayleef,Tackle,Grass Knot
1839,Bayleef,Bayleef,Tackle,Energy Ball
1840,Meganium,Meganium,Vine Whip,Earthquake
1841,Meganium,Meganium,Vine Whip,Petal Blizzard
1842,Meganium,Meganium,Vine Whip,Solar Beam
1843,Meganium,Meganium,Vine Whip,Frenzy Plant
1844,Meganium,Meganium,Razor Leaf,Earthquake
1845,Meganium,Meganium,Razor Leaf,Petal Blizzard
1846,Meganium,Meganium,Razor Leaf,Solar Beam
1847,Meganium,Meganium,Razor Leaf,Frenzy Plant
1848,Cyndaquil,Cyndaquil,Ember,Flamethrower
1849,Cyndaquil,Cyndaquil,Ember,Flame Charge
1850,Cyndaquil,Cyndaquil,Ember,Swift
1851,Cyndaquil,Cyndaquil,Tackle,Flamethrower
1852,Cyndaquil,Cyndaquil,Tackle,Flame Charge
1853,Cyndaquil,Cyndaquil,Tackle,Swift
1854,Quilava,Quilava,Ember,Flamethrower
1855,Quilava,Quilava,Ember,Dig
1856,Quilava,Quilava,Ember,Flame Charge
1857,Quilava,Quilava,Tackle,Flamethrower
1858,Quilava,Quilava,Tackle,Dig
1859,Quilava,Quilava,Tackle,Flame Charge
1860,Typhlosion,Typhlosion,Ember,Fire Blast
1861,Typhlosion,Typhlosion,Ember,Solar Beam
1862,Typhlosion,Typhlosion,Ember,Overheat
1863,Typhlosion,Typhlosion,Ember,Blast Burn
1864,Typhlosion,Typhlosion,Shadow Claw,Fire Blast
1865,Typhlosion,Typhlosion,Shadow Claw,Solar Beam
1866,Typhlosion,Typhlosion,Shadow Claw,Overheat
1867,Typhlosion,Typhlosion,Shadow Claw,Blast Burn
1868,Typhlosion,Typhlosion,Incinerate,Fire Blast
1869,Typhlosion,Typhlosion,Incinerate,Solar Beam
1870,Typhlosion,Typhlosion,Incinerate,Overheat
1871,Typhlosion,Typhlosion,Incinerate,Blast Burn
1872,Totodile,Totodile,Scratch,Aqua Jet
1873,Totodile,Totodile,Scratch,Water Pulse
1874,Totodile,Totodile,Scratch,Crunch
1875,Totodile,Totodile,Water Gun,Aqua Jet
1876,Totodile,Totodile,Water Gun,Water Pulse
1877,Totodile,Totodile,Water Gun,Crunch
1878,Croconaw,Croconaw,Scratch,Ice Punch
1879,Croconaw,Croconaw,Scratch,Water Pulse
1880,Croconaw,Croconaw,Scratch,Crunch
1881,Croconaw,Croconaw,Water Gun,Ice Punch
1882,Croconaw,Croconaw,Water Gun,Water Pulse
1883,Croconaw,Croconaw,Water Gun,Crunch
1884,Feraligatr,Feraligatr,Bite,Ice Beam
1885,Feraligatr,Feraligatr,Bite,Hydro Pump
1886,Feraligatr,Feraligatr,Bite,Crunch
1887,Feraligatr,Feraligatr,Bite,Hydro Cannon
1888,Feraligatr,Feraligatr,Water Gun,Ice Beam
1889,Feraligatr,Feraligatr,Water Gun,Hydro Pump
1890,Feraligatr,Feraligatr,Water Gun,Crunch
1891,Feraligatr,Feraligatr,Water Gun,Hydro Cannon
1892,Feraligatr,Feraligatr,Waterfall,Ice Beam
1893,Feraligatr,Feraligatr,Waterfall,Hydro Pump
1894,Feraligatr,Feraligatr,Waterfall,Crunch
1895,Feraligatr,Feraligatr,Waterfall,Hydro Cannon
1896,Feraligatr,Feraligatr,Ice Fang,Ice Beam
1897,Feraligatr,Feraligatr,Ice Fang,Hydro Pump
1898,Feraligatr,Feraligatr,Ice Fang,Crunch
1899,Feraligatr,Feraligatr,Ice Fang,Hydro Cannon
1900,Sentret,Sentret,Quick Attack,Dig
1901,Sentret,Sentret,Quick Attack,Brick Break
1902,Sentret,Sentret,Quick Attack,Grass Knot
1903,Sentret,Sentret,Scratch,Dig
1904,Sentret,Sentret,Scratch,Brick Break
1905,Sentret,Sentret,Scratch,Grass Knot
1906,Furret,Furret,Sucker Punch,Hyper Beam
1907,Furret,Furret,Sucker Punch,Dig
1908,Furret,Furret,Sucker Punch,Brick Break
1909,Furret,Furret,Quick Attack,Hyper Beam
1910,Furret,Furret,Quick Attack,Dig
1911,Furret,Furret,Quick Attack,Brick Break
1912,Hoothoot,Hoothoot,Peck,Aerial Ace
1913,Hoothoot,Hoothoot,Peck,Sky Attack
1914,Hoothoot,Hoothoot,Peck,Night Shade
1915,Hoothoot,Hoothoot,Feint Attack,Aerial Ace
1916,Hoothoot,Hoothoot,Feint Attack,Sky Attack
1917,Hoothoot,Hoothoot,Feint Attack,Night Shade
1918,Noctowl,Noctowl,Wing Attack,Psychic
1919,Noctowl,Noctowl,Wing Attack,Sky Attack
1920,Noctowl,Noctowl,Wing Attack,Night Shade
1921,Noctowl,Noctowl,Extrasensory,Psychic
1922,Noctowl,Noctowl,Extrasensory,Sky Attack
1923,Noctowl,Noctowl,Extrasensory,Night Shade
1924,Ledyba,Ledyba,Bug Bite,Aerial Ace
1925,Ledyba,Ledyba,Bug Bite,Swift
1926,Ledyba,Ledyba,Bug Bite,Silver Wind
1927,Ledyba,Ledyba,Tackle,Aerial Ace
1928,Ledyba,Ledyba,Tackle,Swift
1929,Ledyba,Ledyba,Tackle,Silver Wind
1930,Ledian,Ledian,Bug Bite,Aerial Ace
1931,Ledian,Ledian,Bug Bite,Bug Buzz
1932,Ledian,Ledian,Bug Bite,Silver Wind
1933,Ledian,Ledian,Struggle Bug,Aerial Ace
1934,Ledian,Ledian,Struggle Bug,Bug Buzz
1935,Ledian,Ledian,Struggle Bug,Silver Wind
1936,Spinarak,Spinarak,Bug Bite,Night Slash
1937,Spinarak,Spinarak,Bug Bite,Cross Poison
1938,Spinarak,Spinarak,Bug Bite,Signal Beam
1939,Spinarak,Spinarak,Poison Sting,Night Slash
1940,Spinarak,Spinarak,Poison Sting,Cross Poison
1941,Spinarak,Spinarak,Poison Sting,Signal Beam
1942,Ariados,Ariados,Poison Sting,Megahorn
1943,Ariados,Ariados,Poison Sting,Shadow Sneak
1944,Ariados,Ariados,Poison Sting,Cross Poison
1945,Ariados,Ariados,Poison Sting,Lunge
1946,Ariados,Ariados,Infestation,Megahorn
1947,Ariados,Ariados,Infestation,Shadow Sneak
1948,Ariados,Ariados,Infestation,Cross Poison
1949,Ariados,Ariados,Infestation,Lunge
1950,Crobat,Crobat,Bite,Poison Fang
1951,Crobat,Crobat,Bite,Shadow Ball
1952,Crobat,Crobat,Bite,Cross Poison
1953,Crobat,Crobat,Bite,Sludge Bomb
1954,Crobat,Crobat,Bite,Air Cutter
1955,Crobat,Crobat,Bite,Frustration
1956,Crobat,Crobat,Air Slash,Poison Fang
1957,Crobat,Crobat,Air Slash,Shadow Ball
1958,Crobat,Crobat,Air Slash,Cross Poison
1959,Crobat,Crobat,Air Slash,Sludge Bomb
1960,Crobat,Crobat,Air Slash,Air Cutter
1961,Crobat,Crobat,Air Slash,Frustration
1962,Chinchou,Chinchou,Spark,Bubble Beam
1963,Chinchou,Chinchou,Spark,Thunderbolt
1964,Chinchou,Chinchou,Spark,Water Pulse
1965,Chinchou,Chinchou,Bubble,Bubble Beam
1966,Chinchou,Chinchou,Bubble,Thunderbolt
1967,Chinchou,Chinchou,Bubble,Water Pulse
1968,Lanturn,Lanturn,Spark,Thunder
1969,Lanturn,Lanturn,Spark,Thunderbolt
1970,Lanturn,Lanturn,Spark,Hydro Pump
1971,Lanturn,Lanturn,Water Gun,Thunder
1972,Lanturn,Lanturn,Water Gun,Thunderbolt
1973,Lanturn,Lanturn,Water Gun,Hydro Pump
1974,Lanturn,Lanturn,Charge Beam,Thunder
1975,Lanturn,Lanturn,Charge Beam,Thunderbolt
1976,Lanturn,Lanturn,Charge Beam,Hydro Pump
1977,Pichu,Pichu,Thunder Shock,Thunder Punch
1978,Pichu,Pichu,Thunder Shock,Thunderbolt
1979,Pichu,Pichu,Thunder Shock,Disarming Voice
1980,Cleffa,Cleffa,Pound,Psyshock
1981,Cleffa,Cleffa,Pound,Signal Beam
1982,Cleffa,Cleffa,Pound,Psychic
1983,Cleffa,Cleffa,Pound,Grass Knot
1984,Cleffa,Cleffa,Zen Headbutt,Psyshock
1985,Cleffa,Cleffa,Zen Headbutt,Signal Beam
1986,Cleffa,Cleffa,Zen Headbutt,Psychic
1987,Cleffa,Cleffa,Zen Headbutt,Grass Knot
1988,Igglybuff,Igglybuff,Pound,Shadow Ball
1989,Igglybuff,Igglybuff,Pound,Psychic
1990,Igglybuff,Igglybuff,Pound,Body Slam
1991,Igglybuff,Igglybuff,Pound,Wild Charge
1992,Igglybuff,Igglybuff,Feint Attack,Shadow Ball
1993,Igglybuff,Igglybuff,Feint Attack,Psychic
1994,Igglybuff,Igglybuff,Feint Attack,Body Slam
1995,Igglybuff,Igglybuff,Feint Attack,Wild Charge
1996,Togepi,Togepi,Peck,Psyshock
1997,Togepi,Togepi,Peck,Ancient Power
1998,Togepi,Togepi,Peck,Dazzling Gleam
1999,Togepi,Togepi,Zen Headbutt,Psyshock
2000,Togepi,Togepi,Zen Headbutt,Ancient Power
2001,Togepi,Togepi,Zen Headbutt,Dazzling Gleam
2002,Togepi,Togepi,Hidden Power,Psyshock
2003,Togepi,Togepi,Hidden Power,Ancient Power
2004,Togepi,Togepi,Hidden Power,Dazzling Gleam
2005,Togetic,Togetic,Zen Headbutt,Aerial Ace
2006,Togetic,Togetic,Zen Headbutt,Ancient Power
2007,Togetic,Togetic,Zen Headbutt,Dazzling Gleam
2008,Togetic,Togetic,Extrasensory,Aerial Ace
2009,Togetic,Togetic,Extrasensory,Ancient Power
2010,Togetic,Togetic,Extrasensory,Dazzling Gleam
2011,Togetic,Togetic,Hidden Power,Aerial Ace
2012,Togetic,Togetic,Hidden Power,Ancient Power
2013,Togetic,Togetic,Hidden Power,Dazzling Gleam
2014,Natu,Natu,Peck,Drill Peck
2015,Natu,Natu,Peck,Psyshock
2016,Natu,Natu,Peck,Night Shade
2017,Natu,Natu,Quick Attack,Drill Peck
2018,Natu,Natu,Quick Attack,Psyshock
2019,Natu,Natu,Quick Attack,Night Shade
2020,Xatu,Xatu,Feint Attack,Aerial Ace
2021,Xatu,Xatu,Feint Attack,Ominous Wind
2022,Xatu,Xatu,Feint Attack,Future Sight
2023,Xatu,Xatu,Air Slash,Aerial Ace
2024,Xatu,Xatu,Air Slash,Ominous Wind
2025,Xatu,Xatu,Air Slash,Future Sight
2026,Mareep,Mareep,Thunder Shock,Discharge
2027,Mareep,Mareep,Thunder Shock,Thunderbolt
2028,Mareep,Mareep,Thunder Shock,Body Slam
2029,Mareep,Mareep,Thunder Shock,Frustration
2030,Mareep,Mareep,Tackle,Discharge
2031,Mareep,Mareep,Tackle,Thunderbolt
2032,Mareep,Mareep,Tackle,Body Slam
2033,Mareep,Mareep,Tackle,Frustration
2034,Flaaffy,Flaaffy,Tackle,Discharge
2035,Flaaffy,Flaaffy,Tackle,Power Gem
2036,Flaaffy,Flaaffy,Tackle,Thunderbolt
2037,Flaaffy,Flaaffy,Tackle,Frustration
2038,Flaaffy,Flaaffy,Charge Beam,Discharge
2039,Flaaffy,Flaaffy,Charge Beam,Power Gem
2040,Flaaffy,Flaaffy,Charge Beam,Thunderbolt
2041,Flaaffy,Flaaffy,Charge Beam,Frustration
2042,Ampharos,Ampharos,Charge Beam,Power Gem
2043,Ampharos,Ampharos,Charge Beam,Thunder Punch
2044,Ampharos,Ampharos,Charge Beam,Thunder
2045,Ampharos,Ampharos,Charge Beam,Dragon Pulse
2046,Ampharos,Ampharos,Volt Switch,Power Gem
2047,Ampharos,Ampharos,Volt Switch,Thunder Punch
2048,Ampharos,Ampharos,Volt Switch,Thunder
2049,Ampharos,Ampharos,Volt Switch,Dragon Pulse
2050,Bellossom,Bellossom,Razor Leaf,Petal Blizzard
2051,Bellossom,Bellossom,Razor Leaf,Dazzling Gleam
2052,Bellossom,Bellossom,Razor Leaf,Leaf Blade
2053,Bellossom,Bellossom,Razor Leaf,Frustration
2054,Bellossom,Bellossom,Acid,Petal Blizzard
2055,Bellossom,Bellossom,Acid,Dazzling Gleam
2056,Bellossom,Bellossom,Acid,Leaf Blade
2057,Bellossom,Bellossom,Acid,Frustration
2058,Bellossom,Bellossom,Bullet Seed,Petal Blizzard
2059,Bellossom,Bellossom,Bullet Seed,Dazzling Gleam
2060,Bellossom,Bellossom,Bullet Seed,Leaf Blade
2061,Bellossom,Bellossom,Bullet Seed,Frustration
2062,Marill,Marill,Tackle,Bubble Beam
2063,Marill,Marill,Tackle,Aqua Tail
2064,Marill,Marill,Tackle,Body Slam
2065,Marill,Marill,Bubble,Bubble Beam
2066,Marill,Marill,Bubble,Aqua Tail
2067,Marill,Marill,Bubble,Body Slam
2068,Azumarill,Azumarill,Bubble,Ice Beam
2069,Azumarill,Azumarill,Bubble,Play Rough
2070,Azumarill,Azumarill,Bubble,Hydro Pump
2071,Azumarill,Azumarill,Rock Smash,Ice Beam
2072,Azumarill,Azumarill,Rock Smash,Play Rough
2073,Azumarill,Azumarill,Rock Smash,Hydro Pump
2074,Sudowoodo,Sudowoodo,Rock Throw,Earthquake
2075,Sudowoodo,Sudowoodo,Rock Throw,Stone Edge
2076,Sudowoodo,Sudowoodo,Rock Throw,Rock Slide
2077,Sudowoodo,Sudowoodo,Counter,Earthquake
2078,Sudowoodo,Sudowoodo,Counter,Stone Edge
2079,Sudowoodo,Sudowoodo,Counter,Rock Slide
2080,Politoed,Politoed,Mud Shot,Earthquake
2081,Politoed,Politoed,Bubble,Earthquake
2082,Hoppip,Hoppip,Tackle,Seed Bomb
2083,Hoppip,Hoppip,Tackle,Dazzling Gleam
2084,Hoppip,Hoppip,Tackle,Grass Knot
2085,Hoppip,Hoppip,Tackle,Frustration
2086,Hoppip,Hoppip,Bullet Seed,Seed Bomb
2087,Hoppip,Hoppip,Bullet Seed,Dazzling Gleam
2088,Hoppip,Hoppip,Bullet Seed,Grass Knot
2089,Hoppip,Hoppip,Bullet Seed,Frustration
2090,Skiploom,Skiploom,Tackle,Dazzling Gleam
2091,Skiploom,Skiploom,Tackle,Grass Knot
2092,Skiploom,Skiploom,Tackle,Energy Ball
2093,Skiploom,Skiploom,Tackle,Frustration
2094,Skiploom,Skiploom,Bullet Seed,Dazzling Gleam
2095,Skiploom,Skiploom,Bullet Seed,Grass Knot
2096,Skiploom,Skiploom,Bullet Seed,Energy Ball
2097,Skiploom,Skiploom,Bullet Seed,Frustration
2098,Jumpluff,Jumpluff,Infestation,Aerial Ace
2099,Jumpluff,Jumpluff,Infestation,Dazzling Gleam
2100,Jumpluff,Jumpluff,Infestation,Solar Beam
2101,Jumpluff,Jumpluff,Infestation,Energy Ball
2102,Jumpluff,Jumpluff,Infestation,Frustration
2103,Jumpluff,Jumpluff,Bullet Seed,Aerial Ace
2104,Jumpluff,Jumpluff,Bullet Seed,Dazzling Gleam
2105,Jumpluff,Jumpluff,Bullet Seed,Solar Beam
2106,Jumpluff,Jumpluff,Bullet Seed,Energy Ball
2107,Jumpluff,Jumpluff,Bullet Seed,Frustration
2108,Aipom,Aipom,Scratch,Aerial Ace
2109,Aipom,Aipom,Scratch,Low Sweep
2110,Aipom,Aipom,Scratch,Swift
2111,Aipom,Aipom,Scratch,Frustration
2112,Aipom,Aipom,Astonish,Aerial Ace
2113,Aipom,Aipom,Astonish,Low Sweep
2114,Aipom,Aipom,Astonish,Swift
2115,Aipom,Aipom,Astonish,Frustration
2116,Sunkern,Sunkern,Razor Leaf,Seed Bomb
2117,Sunkern,Sunkern,Razor Leaf,Grass Knot
2118,Sunkern,Sunkern,Razor Leaf,Energy Ball
2119,Sunkern,Sunkern,Cut,Seed Bomb
2120,Sunkern,Sunkern,Cut,Grass Knot
2121,Sunkern,Sunkern,Cut,Energy Ball
2122,Sunflora,Sunflora,Razor Leaf,Petal Blizzard
